 0.271701 -1.34366 0.141256 -1.30828 -1.33564 3 -2.8973
-0.0577461 0.26471 -1.15202 -1.30245 -2.89729 1.72473 0.372844
-1.05935 -0.674214 -0.249184 -0.0698 0.273179 2.53406 -2.8973
1.07975 -1.01298 -0.42495 -0.400992 0.605741 2.48006 1.0114
-2.89729 0.492838 -2.63922 -2.36401 -2.89723 1.22719 -1.39668
-1.72677 -1.7628 2.6406 -2.10191 -0.665504 0.868824 0.368125
1.42959 -1.22684 -0.115414 -0.53761 0.170217 2.44728 0.83441
-0.120867 -1.64319 -1.75578 -0.755921 1.65605 1.39123 1.72302
-1.99752 0.146483 2.03543 -0.622333 2.89723 2.57164 -0.62067
-2.83474 0.949874 -2.34206 -0.5449 -1.26632 2.48388 2.70286
1.23802 0.340468 -2.74891 -2.91433 -2.8973 0.557 0.95433
-0.0528025 -1.4054 1.41208 -2.6604 -1.78747 1.49693 -1.20864
2.2474 -0.0698002 -1.95751 -0.0996977 2.66615 3 -0.60307
-0.623709 -0.976339 0.469305 -1.03706 -1.84717 2.74149 -1.71068
-1.57322 -1.62937 -0.885736 -1.16767 1.1988 2.16281 2.8973
-1.8799 -1.68638 -1.59664 -0.249869 1.56712 1.45243 -2.29867
-2.0797 -1.37689 0.133475 -1.42917 -1.95952 3 0.0899072
-2.75977 -1.7628 -0.0385388 -1.62647 0.27133 3 -1.44332
0.0241019 -0.23187 1.90487 -1.02486 -2.89729 2.02743 -2.83233
-0.220705 -0.840378 2.51549 -2.62838 -1.14445 0.5 -1.20835
1.99955 -0.983327 -0.257223 -2.02258 2.8973 2.07402 -2.52046
-2.08866 0.344077 1.93761 -2.81918 2.49169 0.545955 -1.23133
0.127529 0.394293 -1.04777 -1.69812 -2.78429 1.25815 0.213949
-0.553499 -0.274907 -0.438782 -2.90373 2.8973 0.500281 -0.022684
-0.674439 1.66041 -2.03356 -2.71117 -1.96117 1.84092 2.6328
-0.367748 -1.29357 -0.425419 -1.16589 1.33932 2.72152 1.52916
-1.17372 -0.483467 2.69843 -1.75324 -2.89679 0.959642 -2.21227
1.61769 1.6446 2.89728 -1.18128 0.505681 2.6203 -2.86911
-1.81883 -0.0873616 -2.70418 -0.0698 2.8973 2.98817 -2.30259
0.606001 -1.26742 -2.13396 -1.39517 2.0141 1.10464 0.550279
-1.47665 1.48718 0.199625 -1.19427 2.71674 0.5 0.296416
2.89726 -1.55428 0.196224 -0.993721 -0.358009 2.55149 -0.242957
-2.23132 -1.26878 2.26335 -2.68626 -1.05501 1.00599 1.03367
-0.272159 0.693515 -0.855619 -0.774666 -2.61883 1.83004 0.0648599
-1.59395 -1.59229 0.656937 -2.14231 -2.16232 2.31512 0.0354964
2.76571 -1.37399 -0.131051 -1.31277 1.13908 3 -1.519
-1.55953 0.443891 0.678716 -0.866161 2.85226 1.90718 0.241484
-2.66751 -0.767819 -1.77036 -0.0698 1.83931 2.35765 -1.35605
-0.301455 -1.20575 2.58976 -0.469576 -2.62948 1.52911 2.8973
-2.28174 0.817173 0.292807 -0.247261 2.8973 2.08587 1.41508
-0.330157 0.779488 0.966338 -0.189588 2.30916 2.24368 -0.654846
0.695723 -0.497648 -0.769095 -0.598067 2.13755 2.73712 0.188962
1.69983 0.975775 1.41918 -0.870011 2.1271 1.83988 2.8973
2.78825 -0.227273 -2.49048 -2.37368 2.8973 0.599962 -1.27356
-1.85558 -1.29962 -0.0214659 -1.15946 0.147013 2.99999 -2.21122
-0.133099 1.7628 -2.37013 -1.31207 -1.08135 2.25423 0.401286
2.8973 -1.17199 -0.72784 -2.87935 2.46622 1.37262 2.77731
1.91224 1.24908 -1.43184 -1.27097 -1.91885 1.53864 -1.4549
1.7215 -0.72803 -0.191296 -0.655921 1.11242 3 -0.330147
2.63956 1.39519 -0.591445 -0.0698 -2.55596 1.68875 2.8973
-1.41069 -0.517384 2.8973 -2.14697 -2.89103 0.503384 -2.08245
-2.8973 -0.257349 1.24205 -1.74387 -2.8973 1.48501 0.901553
-0.612714 1.21198 0.15548 -1.45369 2.83455 0.5 -0.499031
-0.780299 1.67441 0.229314 -0.260147 2.8973 1.2142 -0.0678552
1.88901 1.7628 -0.212637 -1.83202 -0.446958 0.5 0.0278014
1.02614 -1.53721 2.12181 -2.69545 -1.07773 1.31185 -2.20172
-2.02288 1.17958 -1.21994 -2.66768 -1.44625 1.06531 -2.41605
1.36549 -0.730355 1.86542 -2.65171 -1.84502 0.725041 -2.89729
1.55341 -1.20592 -2.24957 -2.48119 1.24667 0.874227 -1.66692
0.269121 1.24037 2.29965 -2.05182 2.25809 1.99148 2.89729
1.99069 0.285768 2.70937 -2.90496 2.8973 0.5101 0.568171
0.628333 0.900966 -0.602986 -0.0698 -2.5675 2.18259 -1.36542
0.276314 0.410433 -0.643276 -1.06837 -2.89693 1.73321 -0.499417
-0.341509 0.289536 2.71249 -2.90557 2.8973 0.513417 2.8973
1.04445 1.76273 2.89706 -1.44115 0.650692 2.73828 -2.4884
0.770116 1.68269 -0.306538 -1.85642 -0.67574 0.500008 0.937679
1.21973 0.658068 0.394881 -0.710819 2.8973 1.80416 -2.26608
2.50694 1.7628 1.57401 -2.73013 1.4961 1.748 0.267648
-0.16183 -1.7628 -1.11826 -1.77922 1.46034 2.04812 0.810042
1.72361 0.274808 2.70224 -2.90361 2.8973 0.50026 0.842341
-1.96508 -0.655335 -0.617721 -1.0704 2.48423 2.52573 2.25493
1.70488 -0.355605 -0.462068 -1.00303 2.8973 2.44474 -1.86464
-2.27608 -0.973019 -2.79596 -2.61453 0.623792 0.5 1.85395
1.46196 -1.02318 -2.09052 -2.4862 1.54528 0.834836 -1.45289
